date,source,medium,channel_group,sessions,users,new_users,bounce_rate,avg_session_duration,pages_per_session,pages_viewed,conversions,revenue
2024-02-05,bing,cpc,Paid Search,2238,1704,1349,62.86,178.45,5.53,12380,77,34479.39
2024-02-06,google,cpc,Paid Search,835,687,416,33.58,305.56,3.87,3233,79,48184
2024-02-06,google,organic,Organic Search,615,546,305,61.81,120.04,4.68,2878,11,4155.94
2024-02-06,facebook,cpc,Paid Social,668,542,319,48.06,101.19,4.81,3214,13,9787.88
2024-02-06,instagram,cpc,Paid Social,1247,1129,796,59.32,289.11,5.69,7096,64,58926.62
2024-02-06,email,email,Email,2260,1870,1467,49.89,162.39,4.17,9426,44,13027.13
2024-02-06,direct,none,Direct,2348,2064,1310,58.69,248.56,3.74,8782,136,64490.5
2024-02-06,tiktok,cpc,Paid Social,1350,1214,756,52.41,301.57,3.87,5227,68,30296.42
2024-02-06,bing,cpc,Paid Search,2060,1805,1343,35.57,109.14,4.53,9332,59,24852.07
2024-02-07,google,cpc,Paid Search,2391,1838,1339,50.74,90.91,2.43,5810,147,64423.34
2024-02-07,google,organic,Organic Search,1294,1187,678,61.35,121.81,2.23,2886,90,44693.36
2024-02-07,facebook,cpc,Paid Social,1872,1717,960,57.12,266.12,5.94,11119,79,24129.08
2024-02-07,instagram,cpc,Paid Social,554,423,282,45.2,176.65,5.67,3142,11,3507.67
2024-02-07,email,email,Email,885,791,442,62.61,142.88,4.94,4371,40,13517.36
2024-02-07,direct,none,Direct,1672,1340,983,45.88,165.22,5.06,8462,49,25056.12
2024-02-07,tiktok,cpc,Paid Social,783,691,400,32.05,211.85,5.47,4287,32,19041.94
2024-02-07,bing,cpc,Paid Search,663,543,432,39.3,118.71,1.84,1221,19,4480.38
2024-02-08,google,cpc,Paid Search,1013,823,520,43.98,84.62,4.61,4671,50,37479.47
2024-02-08,google,organic,Organic Search,579,510,360,49.75,292.76,2.06,1192,36,17967.21
2024-02-08,facebook,cpc,Paid Social,804,613,388,65.17,293.64,6,4824,21,15800.18
2024-02-08,instagram,cpc,Paid Social,1279,1034,681,62.09,194.04,6.37,8150,85,56012.28
2024-02-08,email,email,Email,1455,1093,710,33.79,241,2.22,3231,68,41306.42
2024-02-08,direct,none,Direct,2280,1769,1365,43.81,228.3,3.61,8233,98,29360.26
2024-02-08,tiktok,cpc,Paid Social,1366,1236,958,66.98,64.63,6.26,8554,15,6985.91
2024-02-08,bing,cpc,Paid Search,1711,1324,731,50.43,174.19,5.86,10029,28,23170.59
2024-02-09,google,cpc,Paid Search,1266,1017,653,52.89,123.48,3.41,4317,85,41555.07
2024-02-09,google,organic,Organic Search,1125,851,591,39.08,309.15,6.47,7283,54,11358.86
2024-02-09,facebook,cpc,Paid Social,2565,2332,1325,63.23,280.52,3.89,9977,27,10671.57
2024-02-09,instagram,cpc,Paid Social,1701,1514,858,65.88,117.37,6.03,10261,46,11215.81
2024-02-09,email,email,Email,534,426,330,60.74,71.89,4.81,2568,15,3475.41
2024-02-09,direct,none,Direct,2059,1569,961,48.85,146.75,4.59,9453,104,64597.48
2024-02-09,tiktok,cpc,Paid Social,1479,1198,879,54.15,255.78,1.86,2750,47,12114.97
2024-02-09,bing,cpc,Paid Search,675,605,389,35.85,86.44,3.74,2527,7,2611.85
2024-02-10,google,cpc,Paid Search,1615,1378,1011,31.74,295.73,2.09,3376,52,47048.89
2024-02-10,google,organic,Organic Search,2299,1813,1119,63.47,211.71,4.34,9979,190,130119.22
2024-02-10,facebook,cpc,Paid Social,801,700,499,61.33,249.44,6.22,4986,16,4919.69
2024-02-10,instagram,cpc,Paid Social,2532,2184,1352,49.15,78.34,3.47,8788,138,123224.69
2024-02-10,email,email,Email,1250,1107,621,38.36,229.06,4.98,6226,66,13448.95
2024-02-10,direct,none,Direct,891,814,588,28.7,316.93,2.7,2405,35,18376.29
2024-02-10,tiktok,cpc,Paid Social,2120,1890,1164,31.06,137.6,6.39,13548,154,41441.98
2024-02-10,bing,cpc,Paid Search,720,638,402,64.25,219.47,5.91,4255,30,17042.28
2024-02-11,google,cpc,Paid Search,628,548,370,36.55,146.57,2.92,1835,35,30297.27
2024-02-11,google,organic,Organic Search,2586,2228,1515,67.34,254.03,2.64,6827,254,97146.02
2024-02-11,facebook,cpc,Paid Social,720,555,328,55.08,131.33,6.16,4435,39,7668.52
2024-02-11,instagram,cpc,Paid Social,2073,1905,1494,39.69,127.73,2.01,4166,136,105026.14
2024-02-11,email,email,Email,765,615,480,59.7,175.66,3.43,2623,55,18115.74
2024-02-11,direct,none,Direct,987,872,590,67.56,168.65,4.47,4411,65,15013.18
2024-02-11,tiktok,cpc,Paid Social,1743,1367,898,34.77,127.47,5.51,9608,104,25475.32
2024-02-11,bing,cpc,Paid Search,716,572,447,29.92,278.14,4.11,2943,28,9556.69
2024-02-12,google,cpc,Paid Search,945,754,417,57.56,173.09,4.63,4375,72,17927.38
2024-02-12,google,organic,Organic Search,518,430,293,54.83,109.24,2.77,1435,10,6796.22
2024-02-12,facebook,cpc,Paid Social,2424,1821,1208,55.31,235.44,6.34,15368,139,66148.49
2024-02-12,instagram,cpc,Paid Social,1790,1446,873,43.76,63.52,2.99,5352,78,59578.71
2024-02-12,email,email,Email,2037,1779,1403,29.55,143.47,2.5,5094,49,17077.18
2024-02-12,direct,none,Direct,2057,1779,1039,64.55,203.87,5.09,10471,64,47245.75
2024-02-12,tiktok,cpc,Paid Social,955,816,526,57.68,221.81,5.93,5666,11,3085.23
2024-02-12,bing,cpc,Paid Search,699,620,440,41.86,291.37,1.81,1265,47,33864.09
2024-02-13,google,cpc,Paid Search,934,840,620,42.39,74.35,3.18,2971,77,53666.12
2024-02-13,google,organic,Organic Search,2147,1710,1210,32.24,317.83,5.34,11466,74,17338.94
2024-02-13,facebook,cpc,Paid Social,1042,783,535,31.06,299.31,3.47,3617,38,18996.13
2024-02-13,instagram,cpc,Paid Social,1371,1216,731,67.26,297.64,6.08,8340,81,52843.73
2024-02-13,email,email,Email,2392,2164,1718,31.46,298.81,2.6,6220,179,146044.54
2024-02-13,direct,none,Direct,1272,1165,837,31.83,145.36,5.69,7241,93,84151.74
2024-02-13,tiktok,cpc,Paid Social,1102,922,695,34,233.4,3.75,4134,86,67121.11
2024-02-13,bing,cpc,Paid Search,1908,1613,1228,67.57,144.47,5.51,10517,131,35138.24
2024-02-14,google,cpc,Paid Search,1180,951,531,46.43,221.35,6.4,7555,55,13703.75
2024-02-14,google,organic,Organic Search,2504,2171,1499,43.7,219.85,5.79,14499,144,124161.22
2024-02-14,facebook,cpc,Paid Social,1857,1433,942,43.15,298.47,2.66,4939,39,20777.8
2024-02-14,instagram,cpc,Paid Social,685,600,428,63.23,110.53,4.01,2748,25,8614.8
2024-02-14,email,email,Email,2211,2000,1554,35.22,96.66,3.31,7318,107,63837.58
2024-02-14,direct,none,Direct,1574,1415,844,48.82,197.35,3.57,5620,48,29274.37
2024-02-14,tiktok,cpc,Paid Social,435,399,237,28.43,292.8,1.9,826,33,18811.29
2024-02-14,bing,cpc,Paid Search,2234,1792,1399,66.22,117.33,5.6,12511,129,36066.26
2024-02-15,google,cpc,Paid Search,681,524,315,56.14,144.22,3.66,2495,20,15506.29
2024-02-15,google,organic,Organic Search,984,883,705,56.77,243.8,4.99,4913,13,3934.84
2024-02-15,facebook,cpc,Paid Social,1083,898,635,30.79,211.83,4.52,4898,65,37720.31
2024-02-15,instagram,cpc,Paid Social,1012,889,671,38.11,151.41,6.32,6399,35,17780.3
2024-02-15,email,email,Email,2447,2011,1504,45,215.09,2.74,6705,134,44353.27
2024-02-15,direct,none,Direct,338,275,180,59.97,169.93,4.96,1677,14,5211.74
2024-02-15,tiktok,cpc,Paid Social,1968,1576,1026,47.61,181.58,2.26,4447,57,43842.12
2024-02-15,bing,cpc,Paid Search,317,286,207,28.06,199.38,3.65,1157,20,12590.19
2024-02-16,google,cpc,Paid Search,1595,1434,1126,29.23,217.36,2.42,3860,52,20641.04
2024-02-16,google,organic,Organic Search,2238,1993,1412,54.07,165.85,4.51,10096,224,183187.95
2024-02-16,facebook,cpc,Paid Social,673,515,308,64.17,268.61,2.29,1542,32,29980.39
2024-02-16,instagram,cpc,Paid Social,300,261,174,58.74,201.91,5.48,1644,6,3678.82
2024-02-16,email,email,Email,1482,1238,848,28.79,138.19,6.3,9336,82,60026.86
2024-02-16,direct,none,Direct,1667,1404,866,47.18,94.25,2.4,4001,82,68661
2024-02-16,tiktok,cpc,Paid Social,1030,846,620,63.49,271.66,3.49,3596,13,4454.49
2024-02-16,bing,cpc,Paid Search,635,498,298,55.45,266.36,4.09,2598,7,5581.98
2024-02-17,google,cpc,Paid Search,1554,1376,995,29.65,191.6,5.22,8115,101,71468.29
2024-02-17,google,organic,Organic Search,2597,2259,1577,32.82,229.97,4.8,12466,252,65723.27
2024-02-17,facebook,cpc,Paid Social,2380,2139,1589,55.74,118.06,2.22,5284,173,147332.94
2024-02-17,instagram,cpc,Paid Social,1752,1351,759,28.1,163.35,5.41,9478,100,44735.64
2024-02-17,email,email,Email,2528,2097,1397,30.8,136.38,1.96,4955,133,48494.32
2024-02-17,direct,none,Direct,2598,2002,1520,60.69,129.88,4.27,11093,110,100594.21
2024-02-17,tiktok,cpc,Paid Social,524,478,331,56.27,198.53,5.65,2962,24,8102.97
2024-02-17,bing,cpc,Paid Search,2374,2116,1512,44.79,159.9,4.07,9664,89,74828.52
2024-02-18,google,cpc,Paid Search,2523,2046,1211,35.71,233.3,1.86,4694,261,235084.66
2024-02-18,google,organic,Organic Search,1762,1534,844,59.02,152.25,5.97,10522,22,15984.99
2024-02-18,facebook,cpc,Paid Social,698,633,438,52,129.11,3.38,2360,34,11080.4
2024-02-18,instagram,cpc,Paid Social,1433,1258,904,48.26,174.86,1.95,2794,81,50712.4
2024-02-18,email,email,Email,400,349,210,53.09,278.49,4.72,1890,31,19773.06
2024-02-18,direct,none,Direct,453,414,245,62.25,150.48,5.43,2459,23,10357.26
2024-02-18,tiktok,cpc,Paid Social,834,669,394,57.2,125.72,4.92,4106,55,49291.05
2024-02-18,bing,cpc,Paid Search,1613,1234,866,54.49,147.12,2.62,4226,102,24741.86
2024-02-19,google,cpc,Paid Search,1218,1108,673,63.27,76.71,4.88,5947,44,20772.43
2024-02-19,google,organic,Organic Search,951,764,467,65.71,260.06,2.45,2329,24,22208.8
2024-02-19,facebook,cpc,Paid Social,2203,1805,1078,58.6,172.59,4.36,9607,57,43401.6
2024-02-19,instagram,cpc,Paid Social,662,498,334,34.2,249.8,5.19,3437,27,16795.89
2024-02-19,email,email,Email,1788,1565,1114,28.26,278.21,3.75,6705,60,13715.29
2024-02-19,direct,none,Direct,1211,975,774,31.06,97.84,5.91,7158,52,49077.13
2024-02-19,tiktok,cpc,Paid Social,789,698,499,41.42,197.89,4.19,3309,60,45319.04
2024-02-19,bing,cpc,Paid Search,1094,834,495,64.56,64.51,3.26,3567,82,41823.18
2024-02-20,google,cpc,Paid Search,1113,923,607,37.37,276.39,4.47,4978,21,12085.95
2024-02-20,google,organic,Organic Search,1503,1208,836,42.63,257.43,2.35,3532,136,33525.26
2024-02-20,facebook,cpc,Paid Social,1360,1101,807,61.07,158.55,6.23,8475,29,6610.73
2024-02-20,instagram,cpc,Paid Social,2277,1717,1353,60.45,115.72,5.75,13092,118,84646.12
2024-02-20,email,email,Email,963,845,466,33.58,92.79,3.81,3671,23,18440.88
2024-02-20,direct,none,Direct,2553,1958,1105,40.26,257.2,3.68,9397,202,84609.21
2024-02-20,tiktok,cpc,Paid Social,2290,1996,1324,42.3,188.63,3.83,8772,76,20542.56
2024-02-20,bing,cpc,Paid Search,1890,1471,1113,52.02,140.85,5.69,10758,44,33508.54
2024-02-21,google,cpc,Paid Search,2124,1769,1226,34.02,148.95,4.29,9115,83,26483.05
2024-02-21,google,organic,Organic Search,1658,1513,1206,65.98,169.57,2.3,3813,152,125395.62
2024-02-21,facebook,cpc,Paid Social,2498,2026,1283,50.4,291.87,4.41,11017,37,20280.73
2024-02-21,instagram,cpc,Paid Social,942,846,657,64.95,63.44,3.34,3148,41,8087.36
2024-02-21,email,email,Email,2134,1809,1349,66.88,222.02,2.99,6382,106,45870.65
2024-02-21,direct,none,Direct,1371,1071,823,31.57,61.36,4.8,6584,59,53987.3
2024-02-21,tiktok,cpc,Paid Social,2585,2014,1285,52.57,181.33,5.43,14037,201,122991.3
2024-02-21,bing,cpc,Paid Search,579,447,318,56.58,236.09,4.08,2365,45,38498.6
2024-02-22,google,cpc,Paid Search,1649,1372,979,29.19,131.65,5.3,8741,68,42529.12
2024-02-22,google,organic,Organic Search,753,678,500,47.38,207.3,5.73,4318,15,10273.45
2024-02-22,facebook,cpc,Paid Social,1161,954,754,40.05,302.2,5.79,6722,47,35498.28
2024-02-22,instagram,cpc,Paid Social,1482,1169,685,55.13,246.8,3.53,5234,114,85678.78
2024-02-22,email,email,Email,2382,1806,1102,41.1,121.12,2.71,6457,84,68774.36
2024-02-22,direct,none,Direct,457,395,300,35.5,62.05,3.48,1592,7,2024.38
2024-02-22,tiktok,cpc,Paid Social,675,613,379,42.09,249.53,4.03,2720,44,12732.48
2024-02-22,bing,cpc,Paid Search,2322,1807,1128,52.66,99.74,5.06,11749,54,25781.65
2024-02-23,google,cpc,Paid Search,1848,1552,854,41.44,241.64,2.6,4804,107,33980.93
2024-02-23,google,organic,Organic Search,643,524,314,66.66,72,2.31,1486,38,20378.04
2024-02-23,facebook,cpc,Paid Social,489,372,235,43.77,122.17,3.38,1655,5,2064.65
2024-02-23,instagram,cpc,Paid Social,364,285,167,64.41,61.97,2.22,809,19,13788.36
2024-02-23,email,email,Email,1054,889,705,33.76,226.02,6.24,6580,75,56386.52
2024-02-23,direct,none,Direct,1812,1476,1051,47.46,165.84,3.26,5907,98,36102.11
2024-02-23,tiktok,cpc,Paid Social,2300,1997,1121,60.91,129.18,3.42,7866,162,139479.19
2024-02-23,bing,cpc,Paid Search,1467,1316,899,45.89,92.12,1.9,2788,88,69667.23
2024-02-24,google,cpc,Paid Search,1116,901,665,43.4,167.63,5.23,5836,18,16843.86
2024-02-24,google,organic,Organic Search,2230,1831,1420,49.02,220.62,2.8,6245,73,31131.17
2024-02-24,facebook,cpc,Paid Social,1858,1644,1212,33.65,223.57,6.15,11429,33,15148.34
2024-02-24,instagram,cpc,Paid Social,2241,1729,1382,41.59,147.3,5.06,11343,165,62181.01
2024-02-24,email,email,Email,819,654,370,47.45,214.35,6.09,4992,32,25597.62
2024-02-24,direct,none,Direct,1374,1101,802,58.91,192.08,6.47,8894,98,84545.81
2024-02-24,tiktok,cpc,Paid Social,636,519,323,57.08,93.04,6.46,4113,43,26920.15
2024-02-24,bing,cpc,Paid Search,1144,926,733,29.31,318.55,5.81,6649,12,3949.9
2024-02-25,google,cpc,Paid Search,2591,1951,1490,50.61,81.92,4.9,12697,95,57258.79
2024-02-25,google,organic,Organic Search,1508,1204,728,64.54,303.58,3.03,4569,119,78603.11
2024-02-25,facebook,cpc,Paid Social,1597,1452,892,56.41,283.18,4.73,7556,40,31431.94
2024-02-25,instagram,cpc,Paid Social,2109,1601,988,53.54,136.2,1.81,3818,71,30696.59
2024-02-25,email,email,Email,1601,1460,822,40.2,281.11,3.62,5796,60,23607.95
2024-02-25,direct,none,Direct,1140,1020,602,62.57,211.73,4.64,5289,52,19367.9
2024-02-25,tiktok,cpc,Paid Social,1248,1144,875,32.14,179.05,1.9,2371,80,42129.65
2024-02-25,bing,cpc,Paid Search,449,380,264,60.07,126.23,2.48,1114,20,13010.48
2024-02-26,google,cpc,Paid Search,2618,2324,1383,44.24,140.9,2.04,5341,163,33251.41
2024-02-26,google,organic,Organic Search,1317,1113,727,55.47,197.2,5.6,7375,40,29996.98
2024-02-26,facebook,cpc,Paid Social,2015,1763,1170,31.94,182.75,5.77,11627,37,16954.34
2024-02-26,instagram,cpc,Paid Social,1204,930,729,67.69,274.15,4.15,4998,77,41053.13
2024-02-26,email,email,Email,338,303,178,38.32,283.51,5.8,1961,26,9051.07
2024-02-26,direct,none,Direct,600,487,378,56.12,261.82,2.94,1766,42,9676.68
2024-02-26,tiktok,cpc,Paid Social,1760,1570,1054,43.53,85.54,2.56,4506,60,51562.42
2024-02-26,bing,cpc,Paid Search,890,746,525,55.08,147.02,2.53,2252,41,8698.21
2024-02-27,google,cpc,Paid Search,757,627,463,66.97,68,4.13,3128,11,6038.26
2024-02-27,google,organic,Organic Search,1547,1296,969,31.26,237.06,5.64,8726,26,18362.14
2024-02-27,facebook,cpc,Paid Social,1625,1355,865,41.93,97.15,1.85,3006,61,20909.89
2024-02-27,instagram,cpc,Paid Social,1440,1166,719,50.99,134,3.13,4509,110,58749.02
2024-02-27,email,email,Email,2089,1739,1033,64.87,110.92,3.98,8316,158,86985.24
2024-02-27,direct,none,Direct,1720,1325,847,63.99,102.74,5.77,9927,36,31928.42
2024-02-27,tiktok,cpc,Paid Social,1812,1579,909,57.91,206.7,3.3,5979,82,57576.56
2024-02-27,bing,cpc,Paid Search,1031,823,601,58.08,107.61,4.59,4733,54,28571.85
2024-02-28,google,cpc,Paid Search,1649,1342,770,60.98,232.32,4.66,7685,110,45814.75
2024-02-28,google,organic,Organic Search,1668,1443,855,48.07,140.15,5.57,9290,97,50117.5
2024-02-28,facebook,cpc,Paid Social,2251,1778,1052,42.56,309.44,2.98,6709,31,23218.24
2024-02-28,instagram,cpc,Paid Social,2296,2101,1228,33.07,185.71,2.58,5924,39,10297.11
2024-02-28,email,email,Email,1999,1656,995,33.39,140.95,3.35,6698,142,124809.14
2024-02-28,direct,none,Direct,2001,1753,1187,53.67,249.99,2.9,5802,39,15825.6
2024-02-28,tiktok,cpc,Paid Social,345,272,198,35.03,69.11,4.46,1538,15,6418.5
2024-02-28,bing,cpc,Paid Search,2232,1832,1425,35.17,198.98,2.45,5468,86,40247.42
2024-02-29,google,cpc,Paid Search,1482,1262,719,60.27,61.73,4.37,6479,45,18099.37
2024-02-29,google,organic,Organic Search,929,836,495,50.99,89.11,3.05,2834,43,31469.74
2024-02-29,facebook,cpc,Paid Social,952,802,636,52.08,140.17,6.06,5772,21,5675.71
2024-02-29,instagram,cpc,Paid Social,325,257,173,32.33,134.1,3.66,1191,9,3682.56
2024-02-29,email,email,Email,2184,1827,1353,53.62,298.29,3.77,8236,174,118852.86
2024-02-29,direct,none,Direct,2104,1654,928,53.01,302.77,4.24,8923,35,10768.2
2024-02-29,tiktok,cpc,Paid Social,893,737,524,52.18,315.01,5.23,4671,44,38726.63
2024-02-29,bing,cpc,Paid Search,1454,1147,809,44.38,305.21,6.05,8798,71,45423.27
2024-03-01,google,cpc,Paid Search,729,660,367,41.85,150.19,2.64,1924,58,32483.24
2024-03-01,google,organic,Organic Search,1604,1414,1036,57.24,238.62,2.36,3787,71,55368.33
2024-03-01,facebook,cpc,Paid Social,2259,1715,1318,28.22,81.43,6.26,14141,67,53163.98
2024-03-01,instagram,cpc,Paid Social,2567,2156,1454,46.93,240.93,4.27,10964,203,53155.28
2024-03-01,email,email,Email,2025,1853,1076,43.05,194.41,3.29,6662,24,5451.74
2024-03-01,direct,none,Direct,2519,2042,1137,59.57,164.37,5.56,14006,85,50932.96
2024-03-01,tiktok,cpc,Paid Social,1530,1156,726,28.23,249.83,2.92,4470,16,7991.8
2024-03-01,bing,cpc,Paid Search,684,607,461,54.16,176.74,5.92,4054,23,13845.16
2024-03-02,google,cpc,Paid Search,2767,2226,1398,53.27,220.14,5.34,14778,269,199907.07
2024-03-02,google,organic,Organic Search,2376,2165,1694,28.86,228.38,3.13,7439,163,97518.01
2024-03-02,facebook,cpc,Paid Social,438,348,276,62.42,140.19,5.46,2393,23,5271.26
2024-03-02,instagram,cpc,Paid Social,3017,2466,1572,64.21,307.52,5.43,16386,177,77412.17
2024-03-02,email,email,Email,2671,2436,1547,63.27,281.29,5.43,14504,181,165386.97
2024-03-02,direct,none,Direct,1566,1311,765,47.84,81.98,2.11,3306,39,28658.15
2024-03-02,tiktok,cpc,Paid Social,1959,1744,1019,59.02,152.52,5.23,10247,51,32696.58
2024-03-02,bing,cpc,Paid Search,841,752,440,48.83,253,5.08,4274,35,32165.57
2024-03-03,google,cpc,Paid Search,573,458,361,58.87,318.67,3.13,1794,58,12007.88
2024-03-03,google,organic,Organic Search,2433,2090,1204,30.47,61.83,4.78,11632,137,57989.27
2024-03-03,facebook,cpc,Paid Social,1169,1053,793,52.4,312.91,2.21,2583,15,4181.44
2024-03-03,instagram,cpc,Paid Social,1899,1533,986,37.94,291.94,3.29,6250,90,45047.53
2024-03-03,email,email,Email,1728,1476,821,60.7,117.65,1.96,3386,30,26645.48
2024-03-03,direct,none,Direct,555,496,389,40.45,156.19,2.65,1471,18,13642.39
2024-03-03,tiktok,cpc,Paid Social,1669,1336,852,55.37,113.47,4.13,6895,92,62675.09
2024-03-03,bing,cpc,Paid Search,2655,2185,1603,60.59,316.41,2.81,7460,169,130612.83
2024-03-04,google,cpc,Paid Search,2794,2534,1722,29.14,211.55,4.79,13385,261,67982.87
2024-03-04,google,organic,Organic Search,1048,806,618,42.73,156.62,5.97,6259,48,18823.4
2024-03-04,facebook,cpc,Paid Social,671,552,352,29.29,283.01,5.69,3820,20,7430.81
2024-03-04,instagram,cpc,Paid Social,640,510,325,53.31,317.3,2.85,1826,9,7604.41
2024-03-04,email,email,Email,1242,1045,633,42.3,194.67,1.93,2398,81,51747.9
2024-03-04,direct,none,Direct,791,595,389,45.26,122.27,6.07,4801,31,14557.43
2024-03-04,tiktok,cpc,Paid Social,3117,2638,1700,41.86,171.51,5.63,17552,166,30733.77
2024-03-04,bing,cpc,Paid Search,1629,1414,862,58.16,292.79,6.23,10148,52,15881.01
2024-03-05,google,cpc,Paid Search,1288,1153,686,35.53,73.04,6.08,7835,29,24669.52
2024-03-05,google,organic,Organic Search,2098,1764,1270,66.28,95.56,3.38,7093,195,58537.77
2024-03-05,facebook,cpc,Paid Social,3011,2278,1739,44.54,288.3,2.69,8100,232,102090.81
2024-03-05,instagram,cpc,Paid Social,2662,2194,1745,31.39,202.15,3.93,10462,199,89066.47
2024-03-05,email,email,Email,2520,2084,1336,30.65,150.29,3.68,9276,105,88516.35
2024-03-05,direct,none,Direct,1652,1429,923,35.51,250.74,3.39,5601,78,19863.26
2024-03-05,tiktok,cpc,Paid Social,2675,2344,1314,64.01,239.08,2.74,7331,183,33224.64
2024-03-05,bing,cpc,Paid Search,2927,2544,1553,54.78,118.17,1.85,5416,43,11536.54
2024-03-06,google,cpc,Paid Search,2520,1913,1499,55.67,295.23,4.07,10256,59,20104.48
2024-03-06,google,organic,Organic Search,2965,2542,1472,65.78,76.08,6.03,17881,43,27994.22
2024-03-06,facebook,cpc,Paid Social,2692,2153,1621,55.73,68.55,3.66,9855,93,46996.7
2024-03-06,instagram,cpc,Paid Social,2001,1641,1148,34.67,278.46,3.48,6965,64,41202.52
2024-03-06,email,email,Email,2020,1594,1216,36.45,203.87,4.44,8971,64,19156.58
2024-03-06,direct,none,Direct,2798,2185,1483,38.59,305.86,4.87,13626,71,48993.21
2024-03-06,tiktok,cpc,Paid Social,865,771,562,55.71,215.91,2.29,1982,14,3873.89
2024-03-06,bing,cpc,Paid Search,1089,974,685,66.81,193.78,4.21,4584,71,35887.51
2024-03-07,google,cpc,Paid Search,2352,1962,1277,39.54,65.64,6.13,14421,51,38184.64
2024-03-07,google,organic,Organic Search,2366,1794,1350,44.8,184.44,3.97,9393,163,42061.82
2024-03-07,facebook,cpc,Paid Social,1763,1370,811,33.01,195.37,3.28,5782,56,22563.16
2024-03-07,instagram,cpc,Paid Social,3125,2491,1986,50.06,185.67,3.04,9502,237,211925.84
2024-03-07,email,email,Email,519,471,341,61.12,167.82,2.26,1173,11,3285.88
2024-03-07,direct,none,Direct,436,369,257,57.9,170.56,2.54,1108,24,22464.67
2024-03-07,tiktok,cpc,Paid Social,1347,1145,782,54.25,106.59,4.15,5591,62,53247.25
2024-03-07,bing,cpc,Paid Search,1722,1313,982,50.71,110.98,4.86,8371,109,73845.14
2024-03-08,google,cpc,Paid Search,1297,1118,763,42.64,204.23,4.56,5917,105,35586.93
2024-03-08,google,organic,Organic Search,1890,1600,1161,28.87,75.08,2.16,4084,193,150445.07
2024-03-08,facebook,cpc,Paid Social,2898,2353,1697,43.77,301.12,3.8,11015,122,43387.33
2024-03-08,instagram,cpc,Paid Social,2521,2183,1368,63.55,234.82,2.42,6102,94,87123.72
2024-03-08,email,email,Email,2028,1721,1159,66.89,209.68,5.64,11441,37,15337.54
2024-03-08,direct,none,Direct,468,405,243,29.99,256.68,3.33,1561,10,7739.61
2024-03-08,tiktok,cpc,Paid Social,2474,2013,1437,38.25,232.65,5.09,12593,85,37452.81
2024-03-08,bing,cpc,Paid Search,1967,1477,1031,53.23,308.13,6,11804,95,29273
2024-03-09,google,cpc,Paid Search,378,315,190,67.48,283.85,5.98,2265,31,10637.36
